"Date","Price","Open","High","Low","Vol.","Change %"
"01/27/2021","4,904.18","4,888.89","4,912.15","4,826.73","","0.31%"
"01/26/2021","4,888.89","4,992.07","4,992.07","4,881.88","","-2.07%"
"01/25/2021","4,992.07","4,938.31","5,024.62","4,922.68","","1.09%"
"01/22/2021","4,938.31","4,920.41","4,942.67","4,882.85","","0.36%"
"01/21/2021","4,920.41","4,840.77","4,946.11","4,840.77","","1.65%"
"01/20/2021","4,840.77","4,791.09","4,854.66","4,787.08","","1.04%"
"01/19/2021","4,791.09","4,868.27","4,880.99","4,770.82","","-1.59%"
"01/18/2021","4,868.27","4,815.57","4,884.96","4,769.73","","1.09%"
"01/15/2021","4,815.57","4,821.10","4,848.65","4,747.65","","-0.11%"
"01/14/2021","4,821.10","4,918.63","4,918.63","4,810.37","","-1.98%"
"01/13/2021","4,918.63","4,941.99","4,989.05","4,878.00","","-0.47%"
"01/12/2021","4,941.99","4,810.05","4,941.99","4,783.93","","2.74%"
"01/11/2021","4,810.05","4,860.53","4,911.34","4,783.38","","-1.04%"
"01/08/2021","4,860.53","4,876.54","4,911.27","4,809.45","","-0.33%"
"01/07/2021","4,876.54","4,789.73","4,876.54","4,783.97","","1.81%"
"01/06/2021","4,789.73","4,744.41","4,800.89","4,716.38","","0.96%"
"01/05/2021","4,744.41","4,661.65","4,744.41","4,628.93","","1.78%"
"01/04/2021","4,661.65","4,593.39","4,673.36","4,581.91","","1.49%"
"12/31/2020","4,593.39","4,512.01","4,596.37","4,512.01","","1.80%"
"12/30/2020","4,512.01","4,437.68","4,512.01","4,434.72","","1.67%"
"12/29/2020","4,437.68","4,465.44","4,473.24","4,429.54","","-0.62%"
"12/28/2020","4,465.44","4,440.77","4,484.77","4,439.41","","0.56%"
"12/25/2020","4,440.77","4,398.93","4,441.03","4,378.04","","0.95%"
"12/24/2020","4,398.93","4,409.64","4,428.85","4,381.31","","-0.24%"
"12/23/2020","4,409.64","4,369.64","4,432.76","4,369.64","","0.92%"
"12/22/2020","4,369.64","4,437.33","4,447.75","4,365.38","","-1.53%"
"12/21/2020","4,437.33","4,382.20","4,437.33","4,364.91","","1.26%"
"12/18/2020","4,382.20","4,392.82","4,403.17","4,364.02","","-0.24%"
"12/17/2020","4,392.82","4,342.35","4,396.99","4,338.71","","1.16%"
"12/16/2020","4,342.35","4,328.84","4,354.05","4,325.72","","0.31%"
"12/15/2020","4,328.84","4,316.80","4,335.97","4,291.90","","0.28%"
"12/14/2020","4,316.80","4,273.24","4,318.83","4,271.56","","1.02%"
"12/11/2020","4,273.24","4,316.52","4,331.15","4,241.71","","-1.00%"
"12/10/2020","4,316.52","4,315.77","4,335.30","4,294.41","","0.02%"
"12/09/2020","4,315.77","4,366.90","4,387.56","4,314.79","","-1.17%"
"12/08/2020","4,366.90","4,376.71","4,393.77","4,359.47","","-0.22%"
"12/07/2020","4,376.71","4,403.46","4,408.86","4,366.75","","-0.61%"
"12/04/2020","4,403.46","4,385.73","4,407.39","4,361.65","","0.40%"
"12/03/2020","4,385.73","4,392.56","4,397.27","4,366.32","","-0.16%"
"12/02/2020","4,392.56","4,392.78","4,405.12","4,369.00","","-0.01%"
"12/01/2020","4,392.78","4,306.96","4,395.73","4,306.96","","1.99%"
"11/30/2020","4,306.96","4,327.53","4,378.30","4,306.96","","-0.48%"
"11/27/2020","4,327.53","4,282.21","4,327.53","4,277.31","","1.06%"
"11/26/2020","4,282.21","4,272.74","4,288.40","4,235.64","","0.22%"
"11/25/2020","4,272.74","4,333.31","4,354.01","4,272.74","","-1.40%"
"11/24/2020","4,333.31","4,357.20","4,357.20","4,321.95","","-0.55%"
"11/23/2020","4,357.20","4,309.66","4,375.93","4,309.25","","1.10%"
"11/20/2020","4,309.66","4,292.22","4,312.80","4,288.78","","0.41%"
"11/19/2020","4,292.22","4,258.92","4,302.25","4,241.47","","0.78%"
"11/18/2020","4,258.92","4,269.24","4,279.84","4,240.86","","-0.24%"
"11/17/2020","4,269.24","4,284.65","4,288.76","4,243.83","","-0.36%"
"11/16/2020","4,284.65","4,242.34","4,284.65","4,233.41","","1.00%"
"11/13/2020","4,242.34","4,286.85","4,286.85","4,215.18","","-1.04%"
"11/12/2020","4,286.85","4,280.44","4,303.37","4,271.62","","0.15%"
"11/11/2020","4,280.44","4,324.47","4,330.11","4,278.39","","-1.02%"
"11/10/2020","4,324.47","4,347.43","4,354.72","4,302.95","","-0.53%"
"11/09/2020","4,347.43","4,269.23","4,360.00","4,269.23","","1.83%"
"11/06/2020","4,269.23","4,272.99","4,283.24","4,233.01","","-0.09%"
"11/05/2020","4,272.99","4,209.85","4,272.99","4,209.85","","1.50%"
"11/04/2020","4,209.85","4,174.84","4,217.54","4,170.50","","0.84%"
"11/03/2020","4,174.84","4,128.48","4,186.28","4,128.48","","1.12%"
"11/02/2020","4,128.48","4,097.16","4,140.22","4,097.16","","0.76%"
"10/30/2020","4,097.16","4,156.33","4,163.21","4,086.99","","-1.42%"
"10/29/2020","4,156.33","4,124.08","4,181.42","4,077.19","","0.78%"
"10/28/2020","4,124.08","4,090.76","4,138.74","4,080.18","","0.81%"
"10/27/2020","4,090.76","4,081.52","4,098.29","4,066.42","","0.23%"
"10/26/2020","4,081.52","4,090.33","4,096.22","4,028.47","","-0.22%"
"10/23/2020","4,090.33","4,144.21","4,164.66","4,087.54","","-1.30%"
"10/22/2020","4,144.21","4,158.79","4,158.79","4,099.64","","-0.35%"
"10/21/2020","4,158.79","4,166.45","4,172.02","4,130.15","","-0.18%"
"10/20/2020","4,166.45","4,128.78","4,166.45","4,115.69","","0.91%"
"10/19/2020","4,128.78","4,159.20","4,207.38","4,120.88","","-0.73%"
"10/16/2020","4,159.20","4,170.59","4,192.37","4,136.64","","-0.27%"
"10/15/2020","4,170.59","4,180.69","4,197.56","4,168.63","","-0.24%"
"10/14/2020","4,180.69","4,206.38","4,206.38","4,171.18","","-0.61%"
"10/13/2020","4,206.38","4,186.96","4,212.58","4,165.36","","0.46%"
"10/12/2020","4,186.96","4,063.84","4,187.09","4,063.84","","3.03%"
"10/09/2020","4,063.84","3,976.47","4,075.42","3,976.47","","2.20%"
"09/30/2020","3,976.47","3,972.52","4,016.08","3,956.45","","0.10%"
"09/29/2020","3,972.52","3,958.46","3,992.17","3,958.46","","0.36%"
"09/28/2020","3,958.46","3,950.61","3,987.30","3,949.49","","0.20%"
"09/25/2020","3,950.61","3,950.12","3,977.14","3,939.51","","0.01%"
"09/24/2020","3,950.12","4,030.05","4,030.05","3,948.42","","-1.98%"
"09/23/2020","4,030.05","4,012.88","4,040.79","4,003.09","","0.43%"
"09/22/2020","4,012.88","4,059.33","4,066.80","4,001.02","","-1.14%"
"09/21/2020","4,059.33","4,097.18","4,105.53","4,055.59","","-0.92%"
"09/18/2020","4,097.18","4,019.08","4,097.24","4,019.08","","1.94%"
"09/17/2020","4,019.08","4,038.26","4,046.82","3,990.81","","-0.47%"
"09/16/2020","4,038.26","4,066.90","4,066.90","4,022.03","","-0.70%"
"09/15/2020","4,066.90","4,033.59","4,069.76","4,017.62","","0.83%"
"09/14/2020","4,033.59","4,010.35","4,048.08","4,010.35","","0.58%"
"09/11/2020","4,010.35","3,967.59","4,013.41","3,952.92","","1.08%"
"09/10/2020","3,967.59","3,965.93","4,022.40","3,958.49","","0.04%"
"09/09/2020","3,965.93","4,060.61","4,060.61","3,941.28","","-2.33%"
"09/08/2020","4,060.61","4,045.57","4,072.31","4,014.67","","0.37%"
"09/07/2020","4,045.57","4,136.68","4,152.63","4,031.15","","-2.20%"
"09/04/2020","4,136.68","4,179.20","4,179.20","4,098.32","","-1.02%"
"09/03/2020","4,179.20","4,203.24","4,227.53","4,163.68","","-0.57%"
"09/02/2020","4,203.24","4,203.59","4,220.46","4,164.84","","-0.01%"
"09/01/2020","4,203.59","4,179.21","4,203.61","4,159.35","","0.58%"
"08/31/2020","4,179.21","4,201.36","4,246.75","4,177.60","","-0.53%"
"08/28/2020","4,201.36","4,108.21","4,205.48","4,096.47","","2.27%"
"08/27/2020","4,108.21","4,082.64","4,108.76","4,060.00","","0.63%"
"08/26/2020","4,082.64","4,131.29","4,151.76","4,067.49","","-1.18%"
"08/25/2020","4,131.29","4,127.28","4,165.63","4,117.32","","0.10%"
"08/24/2020","4,127.28","4,089.71","4,137.94","4,089.02","","0.92%"
"08/21/2020","4,089.71","4,057.48","4,107.95","4,057.48","","0.79%"
"08/20/2020","4,057.48","4,107.22","4,107.22","4,043.41","","-1.21%"
"08/19/2020","4,107.22","4,170.51","4,170.51","4,104.98","","-1.52%"
"08/18/2020","4,170.51","4,168.36","4,181.97","4,150.12","","0.05%"
"08/17/2020","4,168.36","4,086.93","4,182.79","4,086.93","","1.99%"
"08/14/2020","4,086.93","4,029.52","4,089.63","4,015.86","","1.42%"
"08/13/2020","4,029.52","4,039.37","4,061.19","4,021.42","","-0.24%"
"08/12/2020","4,039.37","4,069.19","4,069.97","3,966.55","","-0.73%"
"08/11/2020","4,069.19","4,101.81","4,157.48","4,063.24","","-0.80%"
"08/10/2020","4,101.81","4,087.27","4,127.88","4,037.32","","0.36%"
"08/07/2020","4,087.27","4,128.83","4,128.83","4,025.86","","-1.01%"
"08/06/2020","4,128.83","4,148.26","4,158.10","4,075.40","","-0.47%"
"08/05/2020","4,148.26","4,142.96","4,155.23","4,090.26","","0.13%"
"08/04/2020","4,142.96","4,140.86","4,168.54","4,119.27","","0.05%"
"08/03/2020","4,140.86","4,074.94","4,140.90","4,074.94","","1.62%"
"07/31/2020","4,074.94","4,043.56","4,113.49","4,010.91","","0.78%"
"07/30/2020","4,043.56","4,060.89","4,085.16","4,037.76","","-0.43%"
"07/29/2020","4,060.89","3,969.25","4,062.00","3,951.94","","2.31%"
"07/28/2020","3,969.25","3,931.04","3,987.35","3,931.04","","0.97%"
"07/27/2020","3,931.04","3,913.70","3,959.27","3,893.84","","0.44%"
"07/24/2020","3,913.70","4,091.51","4,091.51","3,890.98","","-4.35%"
"07/23/2020","4,091.51","4,094.08","4,107.67","4,001.29","","-0.06%"
"07/22/2020","4,094.08","4,075.58","4,153.57","4,058.09","","0.45%"
"07/21/2020","4,075.58","4,060.23","4,093.26","4,049.19","","0.38%"
"07/20/2020","4,060.23","3,947.05","4,060.38","3,936.80","","2.87%"
"07/17/2020","3,947.05","3,915.19","3,991.44","3,895.67","","0.81%"
"07/16/2020","3,915.19","4,112.56","4,134.37","3,912.70","","-4.80%"
"07/15/2020","4,112.56","4,164.20","4,190.95","4,090.71","","-1.24%"
"07/14/2020","4,164.20","4,214.29","4,215.64","4,098.66","","-1.19%"
"07/13/2020","4,214.29","4,119.47","4,226.94","4,113.70","","2.30%"
"07/10/2020","4,119.47","4,191.07","4,191.07","4,102.19","","-1.71%"
"07/09/2020","4,191.07","4,127.42","4,195.75","4,121.63","","1.54%"
"07/08/2020","4,127.42","4,073.77","4,150.27","4,045.76","","1.32%"
"07/07/2020","4,073.77","4,029.92","4,153.22","4,029.92","","1.09%"
"07/06/2020","4,029.92","3,825.23","4,037.50","3,825.23","","5.35%"
"07/03/2020","3,825.23","3,768.66","3,825.23","3,768.66","","1.50%"
"07/02/2020","3,768.66","3,706.49","3,771.86","3,699.36","","1.68%"
"07/01/2020","3,706.49","3,637.23","3,706.58","3,637.23","","1.90%"
"06/30/2020","3,637.23","3,592.80","3,646.18","3,592.80","","1.24%"
"06/29/2020","3,592.80","3,613.78","3,613.78","3,577.96","","-0.58%"
"06/24/2020","3,613.78","3,596.72","3,618.71","3,596.72","","0.47%"
"06/23/2020","3,596.72","3,579.15","3,599.50","3,561.27","","0.49%"
"06/22/2020","3,579.15","3,581.38","3,597.36","3,568.10","","-0.06%"
"06/19/2020","3,581.38","3,540.91","3,588.88","3,539.95","","1.14%"
"06/18/2020","3,540.91","3,519.03","3,543.76","3,503.66","","0.62%"
"06/17/2020","3,519.03","3,514.37","3,519.67","3,495.18","","0.13%"
"06/16/2020","3,514.37","3,459.82","3,514.37","3,459.82","","1.58%"
"06/15/2020","3,459.82","3,507.22","3,507.22","3,459.82","","-1.35%"
"06/12/2020","3,507.22","3,504.03","3,515.06","3,443.99","","0.09%"
"06/11/2020","3,504.03","3,541.21","3,544.19","3,490.04","","-1.05%"
"06/10/2020","3,541.21","3,548.89","3,548.89","3,527.40","","-0.22%"
"06/09/2020","3,548.89","3,529.25","3,552.53","3,524.57","","0.56%"
"06/08/2020","3,529.25","3,512.33","3,554.37","3,512.33","","0.48%"
"06/05/2020","3,512.33","3,496.13","3,512.33","3,484.92","","0.46%"
"06/04/2020","3,496.13","3,495.51","3,510.46","3,483.75","","0.02%"
"06/03/2020","3,495.51","3,494.98","3,524.06","3,493.45","","0.02%"
"06/02/2020","3,494.98","3,483.83","3,502.67","3,474.20","","0.32%"
"06/01/2020","3,483.83","3,394.34","3,487.94","3,394.34","","2.64%"
"05/29/2020","3,394.34","3,386.18","3,399.94","3,363.22","","0.24%"
"05/28/2020","3,386.18","3,375.74","3,408.69","3,352.18","","0.31%"
"05/27/2020","3,375.74","3,399.79","3,400.78","3,369.60","","-0.71%"
"05/26/2020","3,399.79","3,361.13","3,401.67","3,361.13","","1.15%"
"05/25/2020","3,361.13","3,356.15","3,365.87","3,335.30","","0.15%"
"05/22/2020","3,356.15","3,433.56","3,433.56","3,349.52","","-2.25%"
"05/21/2020","3,433.56","3,453.23","3,467.51","3,428.22","","-0.57%"
"05/20/2020","3,453.23","3,469.54","3,469.54","3,442.98","","-0.47%"
"05/19/2020","3,469.54","3,438.68","3,474.83","3,438.68","","0.90%"
"05/18/2020","3,438.68","3,431.33","3,459.42","3,420.11","","0.21%"
"05/15/2020","3,431.33","3,439.43","3,456.35","3,424.86","","-0.24%"
"05/14/2020","3,439.43","3,476.96","3,476.96","3,438.67","","-1.08%"
"05/13/2020","3,476.96","3,469.91","3,480.61","3,445.21","","0.20%"
"05/12/2020","3,469.91","3,469.67","3,477.42","3,442.99","","0.01%"
"05/11/2020","3,469.67","3,472.60","3,503.79","3,456.01","","-0.08%"
"05/08/2020","3,472.60","3,437.96","3,486.05","3,437.96","","1.01%"
"05/07/2020","3,437.96","3,446.97","3,451.96","3,429.26","","-0.26%"
"05/06/2020","3,446.97","3,423.43","3,448.37","3,384.61","","0.69%"
"04/30/2020","3,423.43","3,380.38","3,431.48","3,380.38","","1.27%"
"04/29/2020","3,380.38","3,366.55","3,393.25","3,352.75","","0.41%"
"04/28/2020","3,366.55","3,346.66","3,375.85","3,295.44","","0.59%"
"04/27/2020","3,346.66","3,324.10","3,363.72","3,320.92","","0.68%"
"04/24/2020","3,324.10","3,352.33","3,352.33","3,315.76","","-0.84%"
"04/23/2020","3,352.33","3,361.28","3,377.19","3,349.63","","-0.27%"
"04/22/2020","3,361.28","3,333.71","3,361.28","3,309.94","","0.83%"
"04/21/2020","3,333.71","3,370.65","3,370.65","3,308.21","","-1.10%"
"04/20/2020","3,370.65","3,355.99","3,371.01","3,348.03","","0.44%"
"04/17/2020","3,355.99","3,323.23","3,377.30","3,323.23","","0.99%"
"04/16/2020","3,323.23","3,319.90","3,326.96","3,299.55","","0.10%"
"04/15/2020","3,319.90","3,345.19","3,349.19","3,315.80","","-0.76%"
"04/14/2020","3,345.19","3,281.62","3,345.27","3,281.62","","1.94%"
"04/13/2020","3,281.62","3,295.98","3,298.05","3,271.13","","-0.44%"
"04/10/2020","3,295.98","3,317.91","3,345.03","3,286.57","","-0.66%"
"04/09/2020","3,317.91","3,310.84","3,328.72","3,310.43","","0.21%"
"04/08/2020","3,310.84","3,326.11","3,326.11","3,299.41","","-0.46%"
"04/07/2020","3,326.11","3,251.20","3,330.20","3,251.20","","2.30%"
"04/03/2020","3,251.20","3,270.02","3,273.03","3,237.89","","-0.58%"
"04/02/2020","3,270.02","3,215.44","3,270.02","3,196.26","","1.70%"
"04/01/2020","3,215.44","3,225.08","3,265.10","3,211.32","","-0.30%"
"03/31/2020","3,225.08","3,213.81","3,251.26","3,213.81","","0.35%"
"03/30/2020","3,213.81","3,245.43","3,245.43","3,180.95","","-0.97%"
"03/27/2020","3,245.43","3,235.75","3,287.63","3,235.75","","0.30%"
"03/26/2020","3,235.75","3,255.51","3,269.35","3,218.39","","-0.61%"
"03/25/2020","3,255.51","3,170.03","3,264.05","3,170.03","","2.70%"
"03/24/2020","3,170.03","3,087.74","3,173.42","3,087.74","","2.67%"
"03/23/2020","3,087.74","3,195.68","3,195.68","3,081.12","","-3.38%"
"03/20/2020","3,195.68","3,137.90","3,204.41","3,137.90","","1.84%"
"03/19/2020","3,137.90","3,181.91","3,190.94","3,062.36","","-1.38%"
"03/18/2020","3,181.91","3,244.72","3,302.40","3,181.91","","-1.94%"
"03/17/2020","3,244.72","3,261.02","3,311.86","3,165.01","","-0.50%"
"03/16/2020","3,261.02","3,404.38","3,408.73","3,253.91","","-4.21%"
"03/13/2020","3,404.38","3,450.14","3,450.14","3,290.31","","-1.33%"
"03/12/2020","3,450.14","3,515.31","3,515.31","3,428.87","","-1.85%"
"03/11/2020","3,515.31","3,560.68","3,568.52","3,515.30","","-1.27%"
"03/10/2020","3,560.68","3,484.21","3,568.28","3,447.67","","2.19%"
"03/09/2020","3,484.21","3,608.45","3,608.45","3,482.88","","-3.44%"
"03/06/2020","3,608.45","3,663.18","3,663.18","3,605.55","","-1.49%"
"03/05/2020","3,663.18","3,588.90","3,670.18","3,588.90","","2.07%"
"03/04/2020","3,588.90","3,573.88","3,589.38","3,543.60","","0.42%"
"03/03/2020","3,573.88","3,554.98","3,620.42","3,553.60","","0.53%"
"03/02/2020","3,554.98","3,441.01","3,573.47","3,441.01","","3.31%"
"02/28/2020","3,441.01","3,565.45","3,565.45","3,429.67","","-3.49%"
"02/27/2020","3,565.45","3,555.70","3,589.42","3,549.94","","0.27%"
"02/26/2020","3,555.70","3,597.08","3,607.90","3,544.86","","-1.15%"
"02/25/2020","3,597.08","3,601.52","3,601.52","3,507.14","","-0.12%"
"02/24/2020","3,601.52","3,612.89","3,614.98","3,570.03","","-0.31%"
"02/21/2020","3,612.89","3,607.98","3,639.34","3,595.74","","0.14%"
"02/20/2020","3,607.98","3,533.58","3,611.27","3,533.58","","2.11%"
"02/19/2020","3,533.58","3,540.38","3,561.38","3,527.68","","-0.19%"
"02/18/2020","3,540.38","3,552.51","3,553.23","3,512.66","","-0.34%"
"02/17/2020","3,552.51","3,479.86","3,552.55","3,479.86","","2.09%"
"02/14/2020","3,479.86","3,459.71","3,491.93","3,455.15","","0.58%"
"02/13/2020","3,459.71","3,477.98","3,493.29","3,451.91","","-0.53%"
"02/12/2020","3,477.98","3,447.82","3,477.98","3,438.32","","0.87%"
"02/11/2020","3,447.82","3,416.73","3,462.76","3,415.14","","0.91%"
"02/10/2020","3,416.73","3,400.51","3,419.73","3,367.86","","0.48%"
"02/07/2020","3,400.51","3,396.95","3,400.53","3,354.65","","0.10%"
"02/06/2020","3,396.95","3,334.78","3,408.45","3,319.09","","1.86%"
"02/05/2020","3,334.78","3,296.06","3,366.84","3,295.44","","1.17%"
"02/04/2020","3,296.06","3,212.13","3,296.98","3,195.68","","2.61%"
"02/03/2020","3,212.13","3,485.68","3,485.68","3,175.06","","-7.85%"
"01/23/2020","3,485.68","3,598.18","3,598.18","3,458.03","","-3.13%"
"01/22/2020","3,598.18","3,580.21","3,605.72","3,525.12","","0.50%"
"01/21/2020","3,580.21","3,641.85","3,641.85","3,579.15","","-1.69%"
"01/20/2020","3,641.85","3,616.80","3,642.22","3,612.58","","0.69%"
"01/17/2020","3,616.80","3,611.70","3,635.51","3,604.56","","0.14%"
"01/16/2020","3,611.70","3,625.31","3,633.52","3,605.33","","-0.38%"
"01/15/2020","3,625.31","3,645.22","3,649.34","3,611.81","","-0.55%"
"01/14/2020","3,645.22","3,655.28","3,671.95","3,643.39","","-0.28%"
"01/13/2020","3,655.28","3,618.30","3,655.28","3,609.87","","1.02%"
"01/10/2020","3,618.30","3,618.89","3,630.62","3,605.90","","-0.02%"
"01/09/2020","3,618.89","3,575.91","3,619.75","3,575.91","","1.20%"
"01/08/2020","3,575.91","3,610.87","3,610.87","3,566.29","","-0.97%"
"01/07/2020","3,610.87","3,585.72","3,611.34","3,585.72","","0.70%"
"01/06/2020","3,585.72","3,598.49","3,620.50","3,562.65","","-0.35%"
"01/03/2020","3,598.49","3,602.93","3,614.44","3,586.74","","-0.12%"
"01/02/2020","3,602.93","3,551.71","3,616.68","3,551.71","","1.44%"
"12/31/2019","3,551.71","3,538.38","3,553.23","3,528.07","","0.38%"
"12/30/2019","3,538.38","3,492.00","3,538.38","3,473.63","","1.33%"
"12/27/2019","3,492.00","3,491.26","3,527.45","3,490.29","","0.02%"
"12/26/2019","3,491.26","3,463.07","3,491.26","3,463.07","","0.81%"
"12/25/2019","3,463.07","3,464.83","3,470.52","3,450.66","","-0.05%"
"12/24/2019","3,464.83","3,441.68","3,466.73","3,439.93","","0.67%"
"12/23/2019","3,441.68","3,483.91","3,494.59","3,439.37","","-1.21%"
"12/20/2019","3,483.91","3,495.83","3,507.71","3,481.04","","-0.34%"
"12/19/2019","3,495.83","3,496.65","3,503.41","3,485.32","","-0.02%"
"12/18/2019","3,496.65","3,503.88","3,516.86","3,489.83","","-0.21%"
"12/17/2019","3,503.88","3,459.36","3,521.57","3,455.49","","1.29%"
"12/16/2019","3,459.36","3,443.29","3,459.39","3,432.57","","0.47%"
"12/13/2019","3,443.29","3,381.33","3,444.83","3,381.33","","1.83%"
"12/12/2019","3,381.33","3,391.87","3,396.60","3,377.45","","-0.31%"
"12/11/2019","3,391.87","3,390.24","3,397.17","3,380.53","","0.05%"
"12/10/2019","3,390.24","3,385.29","3,390.63","3,373.97","","0.15%"
"12/09/2019","3,385.29","3,388.65","3,396.12","3,375.94","","-0.10%"
"12/06/2019","3,388.65","3,370.43","3,388.65","3,368.39","","0.54%"
"12/05/2019","3,370.43","3,348.43","3,373.44","3,348.43","","0.66%"
"12/04/2019","3,348.43","3,348.77","3,350.59","3,331.49","","-0.01%"
"12/03/2019","3,348.77","3,336.33","3,348.79","3,315.31","","0.37%"
"12/02/2019","3,336.33","3,332.21","3,351.94","3,330.08","","0.12%"
"11/29/2019","3,332.21","3,361.99","3,361.99","3,311.58","","-0.89%"
"11/28/2019","3,361.99","3,373.51","3,384.10","3,353.50","","-0.34%"
"11/27/2019","3,373.51","3,384.82","3,385.88","3,361.70","","-0.33%"
"11/26/2019","3,384.82","3,376.46","3,394.31","3,369.33","","0.25%"
"11/25/2019","3,376.46","3,348.27","3,376.54","3,340.23","","0.84%"
"11/22/2019","3,348.27","3,380.49","3,405.59","3,334.08","","-0.95%"
"11/21/2019","3,380.49","3,394.79","3,394.79","3,367.46","","-0.42%"
"11/20/2019","3,394.79","3,427.87","3,427.87","3,390.19","","-0.97%"
"11/19/2019","3,427.87","3,395.02","3,427.87","3,390.46","","0.97%"
"11/18/2019","3,395.02","3,369.03","3,400.31","3,362.13","","0.77%"
"11/15/2019","3,369.03","3,391.82","3,401.05","3,369.03","","-0.67%"
"11/14/2019","3,391.82","3,386.71","3,401.06","3,382.99","","0.15%"
"11/13/2019","3,386.71","3,390.25","3,393.70","3,372.62","","-0.10%"
"11/12/2019","3,390.25","3,390.99","3,400.61","3,367.12","","-0.02%"
"11/11/2019","3,390.99","3,452.44","3,452.44","3,386.64","","-1.78%"
"11/08/2019","3,452.44","3,467.77","3,493.77","3,451.02","","-0.44%"
"11/07/2019","3,467.77","3,461.70","3,479.42","3,454.15","","0.18%"
"11/06/2019","3,461.70","3,478.25","3,481.25","3,452.09","","-0.48%"
"11/05/2019","3,478.25","3,457.14","3,501.51","3,449.75","","0.61%"
"11/04/2019","3,457.14","3,432.66","3,463.72","3,432.66","","0.71%"
"11/01/2019","3,432.66","3,375.04","3,436.31","3,366.12","","1.71%"
"10/31/2019","3,375.04","3,379.41","3,392.72","3,368.68","","-0.13%"
"10/30/2019","3,379.41","3,399.59","3,399.59","3,373.69","","-0.59%"
"10/29/2019","3,399.59","3,413.03","3,417.90","3,399.59","","-0.39%"
"10/28/2019","3,413.03","3,386.44","3,413.49","3,386.44","","0.79%"
"10/25/2019","3,386.44","3,366.87","3,388.38","3,345.36","","0.58%"
"10/24/2019","3,366.87","3,369.00","3,383.37","3,351.06","","-0.06%"
"10/23/2019","3,369.00","3,390.75","3,394.30","3,361.26","","-0.64%"
"10/22/2019","3,390.75","3,378.22","3,392.53","3,369.54","","0.37%"
"10/21/2019","3,378.22","3,367.81","3,381.01","3,357.38","","0.31%"
"10/18/2019","3,367.81","3,415.90","3,428.95","3,363.79","","-1.41%"
"10/17/2019","3,415.90","3,412.83","3,424.73","3,406.28","","0.09%"
"10/16/2019","3,412.83","3,422.90","3,446.01","3,409.52","","-0.29%"
"10/15/2019","3,422.90","3,438.46","3,438.46","3,416.26","","-0.45%"
"10/14/2019","3,438.46","3,401.74","3,462.70","3,401.74","","1.08%"
"10/11/2019","3,401.74","3,370.16","3,409.97","3,367.20","","0.94%"
"10/10/2019","3,370.16","3,346.29","3,372.56","3,332.89","","0.71%"
"10/09/2019","3,346.29","3,340.33","3,348.09","3,312.56","","0.18%"
"10/08/2019","3,340.33","3,316.04","3,360.46","3,316.04","","0.73%"
"09/30/2019","3,316.04","3,346.39","3,351.95","3,315.78","","-0.91%"
"09/27/2019","3,346.39","3,340.49","3,352.65","3,331.61","","0.18%"
"09/26/2019","3,340.49","3,366.33","3,382.78","3,339.44","","-0.77%"
"09/25/2019","3,366.33","3,394.08","3,394.08","3,363.82","","-0.82%"
"09/24/2019","3,394.08","3,383.77","3,415.65","3,380.88","","0.30%"
"09/23/2019","3,383.77","3,422.89","3,422.89","3,364.54","","-1.14%"
"09/20/2019","3,422.89","3,412.60","3,427.70","3,411.39","","0.30%"
"09/19/2019","3,412.60","3,401.63","3,413.35","3,390.55","","0.32%"
"09/18/2019","3,401.63","3,386.39","3,412.92","3,386.39","","0.45%"
"09/17/2019","3,386.39","3,443.71","3,443.71","3,375.77","","-1.66%"
"09/16/2019","3,443.71","3,455.19","3,464.41","3,431.97","","-0.33%"
"09/12/2019","3,455.19","3,417.52","3,458.12","3,417.52","","1.10%"
"09/11/2019","3,417.52","3,440.82","3,450.03","3,411.40","","-0.68%"
"09/10/2019","3,440.82","3,455.92","3,459.37","3,424.81","","-0.44%"
"09/09/2019","3,455.92","3,435.85","3,465.63","3,435.85","","0.58%"
"09/06/2019","3,435.85","3,414.68","3,435.87","3,412.92","","0.62%"
"09/05/2019","3,414.68","3,384.99","3,450.49","3,384.99","","0.88%"
"09/04/2019","3,384.99","3,355.34","3,384.99","3,349.86","","0.88%"
"09/03/2019","3,355.34","3,351.81","3,357.95","3,339.18","","0.11%"
"09/02/2019","3,351.81","3,310.75","3,358.46","3,310.75","","1.24%"
"08/30/2019","3,310.75","3,303.95","3,335.94","3,293.03","","0.21%"
"08/29/2019","3,303.95","3,315.54","3,321.28","3,290.66","","-0.35%"
"08/28/2019","3,315.54","3,328.33","3,334.52","3,306.41","","-0.38%"
"08/27/2019","3,328.33","3,287.78","3,355.91","3,287.78","","1.23%"
"08/26/2019","3,287.78","3,337.57","3,337.57","3,276.49","","-1.49%"
"08/23/2019","3,337.57","3,312.38","3,344.50","3,307.68","","0.76%"
"08/22/2019","3,312.38","3,303.14","3,315.55","3,293.43","","0.28%"
"08/21/2019","3,303.14","3,305.22","3,311.98","3,294.20","","-0.06%"
"08/20/2019","3,305.22","3,307.10","3,315.68","3,296.43","","-0.06%"
"08/19/2019","3,307.10","3,241.46","3,307.10","3,241.46","","2.03%"
"08/16/2019","3,241.46","3,228.07","3,264.84","3,221.29","","0.41%"
"08/15/2019","3,228.07","3,216.92","3,228.11","3,155.37","","0.35%"
